date,category,amount,notes
05/12/2019,Bonus,53252.0,Doctor visit cash
November 10 2020,Other Income,63877.0,Monthly rent
03/14/2021,Salary,47071.0,Course fee 
December 03 2020,Others,95.0,Dinner at resto via app
June 11 2019,Savings,254.0,Netflix subscription
2022-02-06,Utilities,155.0,Uber to office
25-07-21,Food,1196.0,Dinner at resto
03/01/2022,Savings,87.0,Uber to office
07/18/2019,Other Income,66950.0,Dinner at resto
June 13 2022,Food,926.0,Dinner at resto 
05/17/2021,Food,363.0,Grocery shopping
08/02/2022,Food,1148.0,Dinner at resto
05/03/2022,Utilities,268.0,Doctor visit
10/24/2021,Tarvel,98.0,Doctor visit
11/17/2021,Utilities,71.0,Netflix subscription
03/18/2022,Travel,1416.0,Dinner at resto
November 02 2021,Savings,106.0,Monthly rent
11/17/2021,Rent,730.0,Netflix subscription
2022-02-05,Food,39.0,Bo0tLP2ZB
09/22/2020,Rent,570.0,Monthly rent
2022-04-18,Food,654.0,Dinner at resto
30-01-22,Travel,604.0,Netflix subscription cash
,Foood,156.0,Netflix subscription
10/03/2022,Education,152.0,Doctor visit
2021-03-27,Utilities,88.0,Paid electricity bill
2020-08-02,Food,347.0,CVg3fVOB5GwH
11-01-20,RRent,394.0,Paid electricity bill
01/21/2021,Travel,1003.0,Netflix subscription
March 19 2022,Savings,192.0,Grocery shopping
10/24/2020,Other Income,66795.0,Course fee
10/12/2019,Entertainment,1962.0,Uber to office late
2022-10-19,Food,410.0,Course fee
August 01 2019,Rent,2898.0,Uber to office
15-01-22,Entertainmetn,67.0,Netflix subscription
31-12-21,Rent,766.0,tViW6900F
2019-10-31,Savings,559.0,Grocery shopping
13-02-21,Salary,73343.0,Paid electricity bill
2021-05-27,Rent,78.0,Paid electricity bill
02/10/2022,Food,1131.0,Netflix subscription 
08/31/2022,Food,92.0,Dinner at resto
22-01-22,Entertainment,194.0,Netflix subscription
2020-01-14,Food,348.0,Grocery shopping cash
December 08 2019,Rent,2457.0,Monthly rent
November 28 2019,Utilities,1133.0,Salary cash
08/07/2020,Food,2175.0,Uber to office
June 25 2022,Food,579.0,Doctor visit
08/03/2019,Food,397.0,Course fee
13-04-20,Entertainment,541.0,Netflix subscription
07-03-21,Rent,185.0,Course fee
December 30 2022,Utilities,1162.0,Paid electricity bill
December 05 2022,Food,251.0,Monthly rent
2020-06-17,Entertainment,969.0,Uber to office
2020-07-04,Rent,354.0,Gift cash
04-02-19,Travel,1978.0,Paid electricity bill cash
05/08/2020,Travel,1192.0,Doctor visit via app
December 07 2021,Food,3093.0,Grocery shopping
2019-11-11,Food,580.0,Salary
May 18 2022,Rent,149.0,Netflix subscription
2022-05-23,Food,226.0,Doctor visit 
2022-02-09,Food,190.0,Netflix subscription
11/16/2020,Travel,,Dinner at resto
06/02/2022,Travel,715.0,Dinner at resto cash
02/21/2021,Food,105.0,Salary
December 19 2022,Other Income,66491.0,Doctor visit
2022-08-08,Other Income,84268.0,Grocery shopping via app
2021-02-21,Utilitiees,87.0,Course fee
05-07-22,Travel,,Netflix subscription cash
31-03-22,Bonus,52840.0,Doctor visit 
06-08-21,Travel,726.0,Course fee cash
August 20 2022,Food,824.0,Grocery shopping
25-11-21,rTavel,945.0,Gift
07/03/2022,Rent,30.0,Paid electricity bill
2019-10-01,Rent,77.0,Uber to office
2019-04-04,Rent,17.0,Course fee via app
02/27/2019,Food,1661.0,Dinner at resto
2019-12-26,Travel,473.0,Doctor visit 
2020-01-24,Travel,687.0,Dinner at resto cash
27-01-21,Rent,200.0,Netflix subscription
05/25/2022,Rent,220.0,Salary late
May 05 2021,Travel,5021.0,Grocery shopping cash
2020-04-11,Education,108.0,Grocery shopping late
04-01-20,Salary,64352.0,Monthly rent via app
23-11-19,Utilities,315.0,Paid electricity bill
07/28/2019,Food,464.0,Netflix subscription
2021-02-04,Food,113.0,Doctor visit
07/12/2020,Food,264.0,Gift
2019-12-10,Rent,277.0,Uber to office
09/23/2019,Travel,1552.0,Netflix subscription
2019-11-06,Salary,69496.0,Monthly rent
2019-06-18,Food,505.0,Paid electricity bill
08-01-20,Salary,70862.0,Grocery shopping 
03/03/2022,Food,364.0,Paid electricity bill
03-11-22,Entertainment,1056.0,Dinner at resto 
2020-05-28,Rent,265.0,Doctor visit
2021-06-20,Salary,32030.0,LXbcG3vaC3P
02-11-20,Rent,1581.0,Course fee via app
11-04-22,Rent,253.0,Paid electricity bill
2022-03-15,Travel,372.0,Netflix subscription
08-01-22,Utilities,398.0,Salary
04/20/2020,Education,15.0,Grocery shopping
04/20/2019,Traavel,9088.0,Doctor visit
2022-02-14,Food,209.0,Gift
15-09-22,Bonus,63816.0,Fk3TCdvz7ud
03/01/2021,Utilities,133.0,Uber to office
25-01-20,Rent,1427.0,Dinner at resto
31-12-19,Rent,999999.0,Uber to office 
2021-12-15,Other Income,35961.0,Netflix subscription
August 06 2020,Rent,485.0,Netflix subscription 
09/25/2021,Others,309.0,Monthly rent
10/04/2022,Food,382.0,Course fee
2020-09-22,Health,278.0,Gift via app
26-01-19,Other Income,49772.0,Netflix subscription
07/07/2019,Others,202.0,Dinner at resto
2021-08-24,Food,2557.0,Salary
April 11 2020,Food,372.0,Netflix subscription 
2022-03-13,Education,133.0,pKBC8lTVYtxl4B
2021-01-13,Travel,242.0,Grocery shopping cash
15-11-19,Others,362.0,Monthly rent late
18-10-20,Rent,233.0,Monthly rent
January 05 2020,Travel,421.0,Dinner at resto
21-06-21,Food,57.0,Paid electricity bill via app
2020-11-05,Utilities,135.0,Course fee
24-07-20,Entertainment,2937.0,Grocery shopping
2019-07-23,Food,693.0,Uber to office 
06/08/2020,Savings,155.0,Netflix subscription 
12/11/2021,Utilities,79.0,Gift
06/21/2021,Utilities,626.0,Paid electricity bill
,Rent,978.0,Salary via app
2020-03-29,Food,341.0,Grocery shopping
2021-10-21,Rent,649.0,Grocery shopping
11/29/2021,Rent,390.0,Uber to office
10/26/2020,Food,624.0,Grocery shopping
10/26/2022,Entertainment,259.0,Paid electricity bill
2020-02-19,Food,360.0,Grocery shopping
January 14 2019,Rent,180.0,Dinner at resto
09-08-19,Other Income,45446.0,Gift via app
May 31 2022,Food,7275.0,Gift
12/08/2019,Salary,73965.0,Doctor visit
29-03-19,Utilities,184.0,Dinner at resto
04/26/2021,Food,280.0,Doctor visit
21-04-22,Entertainment,177.0,Monthly rent
December 30 2021,Other Income,35109.0,Paid electricity bill via app
2020-07-24,Food,187.0,Course fee
,Rent,242.0,Monthly rent
2021-08-09,Food,222.0,Paid electricity bill via app
07/02/2019,Utilities,1563.0,Monthly rent
2020-02-08,Entertainment,1752.0,Paid electricity bill
14-08-22,Rent,562.0,Dinner at resto
06/27/2021,Food,1317.0,Course fee late
2019-06-12,Salary,54653.0,Course fee late
04-11-19,Others,667.0,Gift late
05/06/2020,Food,588.0,Gift
04-06-20,Travel,1299.0,Paid electricity bill
2020-01-16,Rent,228.0,Course fee
April 10 2021,Food,174.0,Salary
16-01-22,Health,45.0,Netflix subscription 
07/06/2021,Rent,178.0,Netflix subscription
29-06-22,Food,726.0,Doctor visit
05-02-22,Travl,,Paid electricity bill via app
04/01/2019,Rent,1005.0,Doctor visit late
September 29 2019,Savings,526.0,Doctor visit
07/23/2022,Food,328.0,Salary
March 16 2021,Food,375.0,Dinner at resto
February 23 2022,Salary,42325.0,Grocery shopping
2022-12-29,Food,1949.0,Monthly rent
13-12-20,Education,2400.0,Salary
December 07 2022,Others,169.0,Course fee
April 01 2020,Rent,759.0,Uber to office
16-07-22,Utilities,315.0,Uber to office
14-07-22,Entertainment,1426.0,Dinner at resto
05/15/2021,Food,235.0,Uber to office
August 14 2020,Other Income,72568.0,Dinner at resto cash
28-01-20,Food,125.0,Grocery shopping cash
06-07-19,Other Income,65777.0,Uber to office 
2021-12-25,Rent,176.0,Gift via app
August 26 2022,Entertainment,198.0,Gift 
2020-05-29,Rent,815.0,Doctor visit
2022-06-20,Salary,61382.0,S5Vvh0IAV8JqEEN
06/09/2021,Food,1439.0,Course fee
2020-02-15,Entertainment,429.0,KuAzhNaQZOhQuzG2L6Aj
2022-11-17,Food,114.0,Paid electricity bill
August 03 2022,Savings,2967.0,Grocery shopping
July 05 2019,Education,1774.0,Monthly rent
2020-03-22,Utilities,138.0,Monthly rent
2019-10-30,Bonus,41076.0,Gift
02/18/2019,Food,351.0,Monthly rent via app
October 26 2021,Salary,57068.0,Monthly rent
01/20/2019,Food,321.0,Course fee
2022-06-07,Food,643.0,Grocery shopping
29-03-22,Food,137.0,S90NYf3wqa66
2019-05-25,Savings,1025.0,QwlDfTP7k1vRoaL4F4mP
29-06-19,Utilities,165.0,Monthly rent
January 26 2021,Savings,186.0,Uber to office
16-05-20,Utilities,106.0,Paid electricity bill
July 15 2022,Food,480.0,Paid electricity bill
2021-05-21,Salary,65941.0,Uber to office
November 29 2020,Rent,369.0,Course fee
02/22/2020,Travel,1314.0,Doctor visit
02/28/2022,Rent,908.0,Netflix subscription
2020-09-24,Utilities,66.0,Netflix subscription
September 06 2021,Food,76.0,Dinner at resto via app
23-08-21,Food,4207.0,Doctor visit
05/12/2021,Savings,530.0,Gift late
January 06 2020,Salary,31607.0,G37EFPMoP1SPj
2019-06-11,Food,384.0,Grocery shopping
2021-08-17,Salary,60309.0,Paid electricity bill
07/24/2020,Utilities,1377.0,Monthly rent
2020-10-28,Food,413.0,ISNQu0Rkmz68kO
2021-06-03,Rent,71.0,Salary
April 29 2022,Food,1428.0,c27Yxk7VFAI4MAOi8M
11-06-19,Food,1147.0,Netflix subscription
2020-11-18,Utilities,360.0,Grocery shopping
01/29/2022,Rent,188.0,6cjlfs9IqjP
2020-10-29,Rent,170.0,Salary
06/15/2020,Other Income,50959.0,Gift
09/01/2019,Travel,566.0,Paid electricity bill
2019-08-19,Trvael,133.0,Uber to office
10/03/2022,Health,131.0,Netflix subscription late
08-02-22,Travel,927.0,Monthly rent 
September 08 2019,Other Income,67648.0,Course fee
12/12/2022,Utilities,46.0,Netflix subscription cash
01-07-19,Other Income,34858.0,LqbcFYUKJrbcyrjAeqXh
04/12/2022,Utilitiies,666.0,Dinner at resto
2021-05-30,Entertainment,531.0,Gift
07/20/2021,Utilities,73.0,Monthly rent
,Savings,268.0,JiXvJMPc
07/19/2020,Savings,583.0,Monthly rent
2020-06-14,Food,2070.0,Netflix subscription
22-09-21,Food,275.0,Salary
February 17 2021,Rent,286.0,Gift
30-07-19,Savings,407.0,Course fee 
2019-08-21,Rent,220.0,Salary
03-08-19,Rent,623.0,Salary
01/26/2022,Entertainment,59.0,Dinner at resto cash
2019-11-27,Others,61.0,Gift
26-03-22,Entertainment,490.0,Uber to office
09/14/2022,Utilities,284.0,Salary late
11/26/2021,Food,579.0,Doctor visit
12-01-21,Travel,238.0,Monthly rent
November 29 2019,Savings,,Grocery shopping cash
2020-05-01,Food,649.0,Course fee
2022-09-27,Food,1449.0,Grocery shopping
04/30/2020,Bonus,55228.0,Paid electricity bill
2020-01-19,Food,197.0,Course fee 
04/06/2022,Travel,87.0,Gift
06-12-20,Rent,496.0,Gift
2019-07-30,Travel,241.0,Netflix subscription
2020-12-14,Entertainment,3120.0,Course fee
11-03-22,Rent,69.0,Gift
2020-11-02,Travel,1222.0,Grocery shopping
08/30/2021,Fod,1735.0,Uber to office via app
2019-08-28,Food,332.0,Doctor visit
March 08 2020,Utilities,263.0,Grocery shopping cash
21-01-22,rTavel,445.0,Course fee
09/20/2021,Others,451.0,Gift
05/22/2021,Bonus,55696.0,wrtNwNAsp5soaza
2020-09-17,Food,26.0,mxjLAqYPj1ArDTGI0iVH
17-05-20,Education,1554.0,Dinner at resto
11/07/2021,Utilities,1023.0,Uber to office
03/01/2021,Rent,176.0,Dinner at resto
2021-04-29,Food,546.0,Doctor visit 
2022-06-24,Food,564.0,Doctor visit via app
2020-04-03,Trvel,299.0,Grocery shopping
11-03-20,Food,1184.0,Uber to office
08/09/2022,Food,147.0,Salary 
18-08-19,Saavings,435.0,5PSVpAwq8iR
2019-08-24,Food,249.0,Course fee 
2022-02-09,Food,254.0,Doctor visit
10/26/2022,Travel,1602.0,8jAPYA1gZeb3Zcz3
July 27 2019,Rent,474.0,Course fee
2020-01-28,RRent,1324.0,8M0VDhAbUlEdCC6NRzP
21-10-22,Other Income,70317.0,Grocery shopping
2020-05-22,Utilities,766.0,Netflix subscription
July 08 2021,Food,368.0,Paid electricity bill via app
,Utilities,467.0,Monthly rent
12/09/2021,Food,200.0,Grocery shopping
August 03 2019,Food,281.0,Course fee 
10-06-20,Savings,38.0,Doctor visit
2019-03-07,Food,118.0,Course fee
December 16 2022,Food,209.0,ossRbcoyP226TTiT7I9
08/07/2019,Utilities,183.0,Grocery shopping via app
06-10-19,Travel,237.0,Dinner at resto late
21-04-21,Utilities,10079.0,Salary
12/30/2019,Travel,1204.0,yUb4v1ODvQd
August 03 2019,Salary,80555.0,Monthly rent
2022-06-29,EEntertainment,147.0,Gift
October 25 2022,Food,1599.0,Monthly rent late
07/07/2021,Fod,2277.0,Grocery shopping
2021-03-17,Education,382.0,Course fee
2019-09-23,Food,250.0,Paid electricity bill
September 07 2019,Food,195.0,Monthly rent
03-04-20,Travel,476.0,Salary
12-04-22,Savings,75.0,Grocery shopping
2022-01-29,Travel,65.0,Salary
31-01-20,Rent,565.0,Paid electricity bill
2022-10-09,Food,34.0,Monthly rent
11-12-21,ent,2181.0,Netflix subscription
01/04/2022,Foood,323.0,Paid electricity bill
03/29/2022,Food,369.0,Monthly rent
2021-01-15,Food,247.0,Doctor visit
2021-05-08,Salary,54907.0,uB8cURCsV
08/12/2022,Bonus,46730.0,Gift late
06/23/2021,Entertainment,104.0,Paid electricity bill
30-06-21,Bonus,50170.0,Doctor visit
05/20/2020,Travel,793.0,Grocery shopping
29-01-21,Food,2686.0,Grocery shopping
05/30/2022,Entertainment,215.0,Grocery shopping
03-04-19,Food,935.0,Course fee
05/02/2022,Rent,83.0,Paid electricity bill
25-04-22,Utilities,49.0,Dinner at resto 
23-03-22,Food,2804.0,gqRaa9iqPtqYq5
02-08-20,Food,440.0,Dinner at resto cash
31-08-21,Entertainment,164.0,Doctor visit
07/13/2019,Other Income,59490.0,Gift
2021-03-01,Food,326.0,Gift
10/28/2021,Utilities,156.0,Uber to office
2022-01-09,Travel,305.0,Dinner at resto
04-06-19,Tarvel,479.0,PUv9srJOPsBC7
22-08-21,Rent,240.0,Grocery shopping
27-10-22,Savings,384.0,Netflix subscription
28-04-20,Education,286.0,Gift
02/20/2022,Travel,93.0,Course fee
19-04-21,Rnet,393.0,Doctor visit
10/14/2020,Travel,238.0,Course fee
28-07-19,Food,306.0,Grocery shopping
07/14/2021,Rent,99.0,Dinner at resto
06/18/2022,Salary,55648.0,Netflix subscription
26-11-20,Salary,78808.0,Dinner at resto
06/22/2020,Rent,146.0,Netflix subscription
2019-04-30,Travl,218.0,Course fee
06/16/2022,Rent,1600.0,Netflix subscription
17-09-22,Entertainment,1329.0,Monthly rent
08/17/2022,Rent,136.0,Gift
2022-08-06,Food,860.0,Netflix subscription
10/12/2021,Savings,510.0,Doctor visit
22-02-19,Rent,3024.0,Gift via app
2022-11-11,Food,525.0,Netflix subscription via app
July 26 2022,Food,132.0,Dinner at resto
2022-12-23,Entertainment,355.0,Course fee
02/12/2022,Food,307.0,Gift
2020-04-15,Reent,406.0,Grocery shopping
04/12/2019,Travel,9470.0,uZlBQiajiESm
06/11/2019,Rent,147.0,Monthly rent
01/11/2022,Bonus,77270.0,Netflix subscription 
09/03/2021,Helath,16.0,Gift cash
30-12-22,Rent,148.0,Gift
08/21/2020,Travel,656.0,Uber to office
2021-04-19,Foodd,158.0,Grocery shopping cash
09/09/2020,Rent,297.0,Course fee late
11/28/2020,Food,316.0,Course fee via app
July 25 2019,Food,157.0,Course fee
04/09/2020,Food,282.0,Paid electricity bill via app
2021-10-05,Food,121.0,Paid electricity bill late
05-11-19,Rent,277.0,Dinner at resto late
30-03-20,Savings,1298.0,Grocery shopping
08/10/2019,Others,711.0,Netflix subscription
25-05-19,Savings,1576.0,Netflix subscription
08/05/2019,Entertainment,184.0,Grocery shopping
2020-05-10,Rent,32.0,Paid electricity bill
12/05/2020,Others,,Monthly rent late
2019-04-16,Rent,149.0,Uber to office
11/24/2020,Utilities,110.0,Gift
June 04 2020,Food,168.0,Salary
2021-10-13,Health,125.0,Grocery shopping
11/11/2020,Rent,460.0,Salary
2022-07-16,Travel,2043.0,Salary
23-10-19,Utilities,569.0,Salary cash
,Others,924.0,Gift
10/31/2019,Food,333.0,Monthly rent
June 16 2020,Entertainment,789.0,acDe9Bkpk1qg
02/02/2021,Food,293.0,Course fee late
07/22/2021,Travell,150.0,Monthly rent
2020-12-11,Utilities,515.0,Salary late
2019-03-13,Rent,446.0,Course fee
07-12-20,Other Income,57230.0,3hB3WBoM49fjv1KHyNaY
06/24/2019,Entertainment,416.0,Netflix subscription late
2020-03-27,Other Income,36138.0,Dinner at resto
December 09 2020,Bonus,69010.0,Netflix subscription
2022-05-05,Rent,500.0,Paid electricity bill late
03/16/2020,Entertainment,76.0,Uber to office cash
2019-08-22,Food,1259.0,Uber to office
February 16 2020,Entertainment,374.0,Uber to office
September 23 2019,Others,287.0,Monthly rent
2021-02-07,Food,374.0,Netflix subscription
2019-01-17,Utilitiess,437.0,Uber to office
05/18/2020,Bonus,67890.0,Paid electricity bill
31-08-22,Savings,1356.0,Grocery shopping
08/14/2020,Travel,740.0,Uber to office 
16-12-20,Food,397.0,Gift
07/04/2022,Foo,7864.0,rgGq12fm3nyP7
01/01/2021,Utilities,2213.0,Gift
08/13/2022,Food,355.0,Salary
November 14 2021,Food,170.0,Monthly rent
16-05-21,Food,75.0,Grocery shopping
September 07 2020,Rent,2510.0,XFEQmrlD5DAD
07/11/2019,Travel,1073.0,Uber to office late
04/27/2021,Food,582.0,Paid electricity bill
23-04-21,Rent,2185.0,Monthly rent
27-11-22,Food,1471.0,Paid electricity bill
08/11/2020,Food,523.0,AZyOvs70QynHuWz
04-11-20,Travel,306.0,Netflix subscription cash
15-06-22,Utilities,3782.0,Paid electricity bill cash
2019-04-21,Utilities,541.0,cSlMBuXm2voZ
2020-12-31,Other Income,58913.0,Dinner at resto
11/10/2020,Food,156.0,Monthly rent via app
May 10 2020,Savings,58.0,Paid electricity bill late
2020-11-17,Rent,1206.0,Salary
30-12-19,Salary,69558.0,FDjU6ZWhYnzuRg
26-06-20,Rent,747.0,Gift
05/20/2019,Travel,436.0,Paid electricity bill
01/30/2021,Entertainment,414.0,Doctor visit
2021-08-20,Food,610.0,Uber to office via app
2019-04-17,Others,520.0,Uber to office
06/07/20,Food,227.0,Grocery shopping
12/09/2021,Food,365.0,Doctor visit
,Rennt,370.0,Paid electricity bill late
06/15/2020,Education,358.0,Gift
2020-01-06,Health,158.0,Course fee
05/29/2019,Rentt,689.0,Monthly rent
2020-01-09,Food,512.0,zjOVq5bFEMHQzeI
2021-02-13,Utilities,1067.0,Monthly rent late
02/15/2022,Utilities,92.0,Netflix subscription late
29-05-20,Food,171.0,Netflix subscription 
23-10-21,Travel,678.0,Monthly rent
03-08-22,Education,1043.0,Salary 
10-04-20,Entertainment,1118.0,FjCm4Ph0OEmnJAxpvQ
March 06 2021,Utilities,800.0,fdNyYvsy0U2wJ7zrW
2021-10-30,Rent,937.0,Doctor visit
21-08-19,Savings,315.0,Dinner at resto
September 19 2022,Utilities,341.0,Monthly rent
06-07-20,Food,1256.0,I9LKa1PtzIp16zR
March 08 2019,Food,21.0,Salary
March 06 2021,Food,2469.0,Uber to office
26-08-19,Utilities,551.0,Gift
26-09-22,FFood,345.0,Paid electricity bill
2020-01-10,Food,877.0,Doctor visit
2019-01-02,Salary,69896.0,Doctor visit 
15-11-19,Others,78.0,Grocery shopping late
2022-01-03,Rent,260.0,Grocery shopping
2021-01-20,Utilities,917.0,hilP5Yyb3d7tBM84Vv
11/30/2021,Others,360.0,Salary
09/19/2020,Other Income,81994.0,Dinner at resto
07/16/2022,Utilities,301.0,Paid electricity bill
April 14 2021,Education,29.0,Course fee
01-12-20,Salary,40121.0,Course fee via app
May 22 2021,Travel,362.0,Gift
2020-02-07,Food,116.0,HrKPu8H3TVKBJ
12-02-22,Food,3492.0,Netflix subscription
05/06/2021,Food,189.0,Paid electricity bill late
2022-05-15,Savings,2214.0,Doctor visit
2019-04-29,Rent,405.0,Dinner at resto
2021-02-11,Travel,6725.0,Paid electricity bill
2020-04-15,Travel,314.0,Doctor visit
06/05/2021,Other Income,59089.0,Course fee cash
2019-10-01,Utilities,-451.0,Doctor visit cash
22-10-21,FFood,271.0,Dinner at resto
March 25 2021,Food,,Gift late
2020-10-25,Food,1483.0,Grocery shopping
2022-02-27,Entertainment,859.0,Salary
09/21/2020,Savinngs,384.0,Uber to office
04-09-19,Rent,704.0,Doctor visit via app
01/22/2019,Rent,2047.0,Uber to office
10/09/2021,Salary,75743.0,Uber to office via app
02/15/2019,Rent,725.0,Gift
22-04-20,Travel,205.0,Grocery shopping
2021-01-21,Rent,763.0,Doctor visit via app
08/10/2020,Bonus,49929.0,Dinner at resto
05/21/2019,Other Income,52644.0,SFBuXGYh35
2020-05-05,Entertainment,1072.0,Gift
2022-10-19,Rent,129.0,Uber to office
06/09/2020,Rent,316.0,Dinner at resto
05-12-21,Other Income,61011.0,Gift
03/16/2021,Entertainment,39.0,Uber to office 
04/01/2019,Rent,286.0,Doctor visit
15-01-22,Rent,894.0,Uber to office
16-01-21,Entertainment,109.0,Grocery shopping
29-12-22,Foodd,811.0,gQ9QhxIMh
03/29/2022,Food,312.0,Paid electricity bill late
2019-12-05,Rent,89.0,Course fee
24-10-20,Utilities,375.0,EmUTTcGjZG6jZFEoon
16-02-19,Rent,808.0,Paid electricity bill
11/09/2022,Other Income,51275.0,Doctor visit late
10/29/2021,oFod,82.0,Salary
2021-01-08,Food,23.0,Paid electricity bill cash
09/23/2019,Entertainment,586.0,Uber to office cash
2019-02-17,Bonus,70894.0,Monthly rent
05/25/2022,Entertainment,209.0,Salary
2020-04-15,Travel,607.0,Netflix subscription
28-02-20,Education,258.0,Monthly rent
11/19/2019,Food,1263.0,Monthly rent cash
15-12-20,Utilities,126.0,Doctor visit
04-05-20,Others,613.0,Salary
07/28/2020,Utilities,2650.0,Gift
09/06/2022,Others,891.0,Doctor visit
11/22/2022,Food,2316.0,Doctor visit
05/01/2020,Other Income,55607.0,Salary 
December 18 2021,Utilities,1923.0,Monthly rent
April 29 2019,Savings,305.0,Doctor visit
09/26/2019,Foood,791.0,Monthly rent
02/26/2019,Food,63.0,Paid electricity bill
03/27/2021,Food,522.0,Gift
,Salay,39079.0,Gift
11/01/2021,Food,408.0,Monthly rent
April 16 2019,Rent,2195.0,Monthly rent late
05/03/2020,Utilities,1429.0,Salary
2021-04-04,Utilities,529.0,Netflix subscription
15-01-21,Rent,460.0,KcCss7Gmv98MjD
03/17/2020,Bonus,59082.0,Uber to office 
