date,category,amount,notes
2024-11-12,Rent,44120.0,Restaurant dinner
2023-11-06,Foodd,4990.0,Doctor consultation
2024-09-08,Foods,4220.0,test
2024-04-22,Rnt,122.0,Restaurant dinner
2024-05-27,Freelance,41869.0,test
10/05/2024,EDU,5306.0,Fixed deposit
09/13/2021,Investment,36470.0,Uber ride
03/14/2021,Investment,717851.0,Medicine
2022-02-28,Entrtnmnt,6506.0,Monthly rent payment
30-01-2024,Food,1776.0,EMI payment
2024-10-08,food,6437.0,Books
12/18/2023,Others,999999.0,Books
2024-02-23,Traval,8870.0,EMI payment
2022-10-12,utilities,1464.0,misc
30-05-23,Educaton,2114.0,Coffee
,health,4642.0,Petrol
25-08-22,Foodd,1087.0,EMI payment
2022-07-21,savings,3541.0,Internet bill
02-12-2023,EDU,4567.0,Internet bill
12/15/2023,Investment,61446.0,Internet bill
02/26/2021,Travel,498.0,Coffee
14-08-24,EDU,4183.0,test
2022-04-14,Investment,43138.0,Books
2024-03-19,Bonus,69498.0,Uber ride
2023-10-12,Others,8147.0,asdfgh
05/22/2022,TRAVEL,9290.0,asdfgh
05-01-24,Rentt,21764.0,Internet bill
09-06-23,Bonus,10561.0,Restaurant dinner
2024-09-20,Salary,30590.0,Monthly rent payment
01/21/2023,travel,1180.0,Shopping
11-03-2022,Bonus,74511.0,Restaurant dinner
09-08-2024,Helth,8711.0,Monthly rent payment
01/13/2023,travel,1844.0,Internet bill
2024-05-17,Salary,345332.0,Train ticket
2024-08-08,RENT,5384.0,!!!
2024-07-06,Entertainment,4876.0,Internet bill
2023-05-22,travel,6900.0,EMI payment
2023-04-27,Investment,,Lunch
2021-09-20,Bonus,23156.0,asdfgh
25-05-23,Entertain,5900.0,Restaurant dinner
13-02-24,Utlities,1296.0,Gym membership
09/06/2022,Bonus,73294.0,Train ticket
12/22/2023,Traval,3515.0,Gym membership
10-08-24,travel,8963.0,Online course
04/02/2022,Food,3567.0,xyz123
09/16/2021,Traval,2587.0,xyz123
2023-01-03,Travel,,Coffee
21-03-22,Salary,62732.0,Movie tickets
04-05-2024,food,1474.0,Books
29-06-22,TRAVEL,5089.0,Grocery shopping
2023-08-19,Utilties,3359.0,Online course
02/22/2023,TRAVEL,9373.0,Doctor consultation
16-02-22,TRAVEL,6805.0,misc
04-05-2022,savings,,!!!
13-07-2023,Salary,33513.0,ATM withdrawal
07/25/2023,Entertain,6430.0,asdfgh
2024-12-31,HEALTH,9811.0,Fixed deposit
07-05-23,food,257.0,Monthly rent payment
13-09-23,FOOD,3672.0,Lunch
2024-08-04,Saving,3234.0,test
05-05-21,Investment,37274.0,Online course
2021-12-30,rent,6422.0,Petrol
,others,,Monthly rent payment
03/08/2022,RENT,8344.0,Movie tickets
17-02-2022,utilities,7558.0,Monthly rent payment
17-08-24,Education,228.0,test
27-12-22,Investment,67477.0,Uber ride
09/26/2024,Freelance,18049.0,ATM withdrawal
01/08/2024,Bonus,77669.0,Grocery shopping
2024-01-07,rent,4455.0,Doctor consultation
12-07-21,Utilities,1143.0,!!!
05-01-22,rent,3861.0,asdfgh
2024-04-20,Freelance,31189.0,Shopping
2022-07-06,Entertainment,3609.0,Monthly rent payment
2022-12-06,food,9075.0,test
2021-02-13,Food,3400.0,EMI payment
07/28/2023,Entertainment,8622.0,Monthly rent payment
,FOOD,,Gym membership
2021-12-22,Rent,28550.0,Doctor consultation
08/15/2022,Utilities,1866.0,!!!
09-12-24,food,7489.0,xyz123
2021-07-04,Travel,4334.0,Uber ride
2021-05-26,HEALTH,3677.0,Gym membership
2022-03-25,FOOD,2828.0,Monthly rent payment
2023-09-30,Entrtnmnt,9482.0,EMI payment
2021-01-14,Investment,68275.0,Monthly rent payment
2023-11-13,Rentt,34793.0,Online course
2022-04-06,others,4410.0,misc
09/13/2023,Travl,1324.0,Petrol
08-11-23,Rent,48137.0,Petrol
2023-08-27,Rentt,5906.0,Medicine
2021-12-22,entertainment,5385.0,Online course
01/23/2024,Educaton,1532.0,Electricity bill
03-02-24,Traval,6693.0,misc
2024-02-20,Entertain,6798.0,xyz123
2024-04-11,Food,3907.0,ATM withdrawal
07/30/2024,travel,3877.0,Internet bill
10/17/2022,FOOD,9554.0,Books
2022-10-03,Travl,780.0,test
04-10-2021,Entrtnmnt,5005.0,EMI payment
03/09/2022,rent,7199.0,Petrol
04/19/2023,FOOD,6472.0,misc
11/17/2022,Entertain,7889.0,Grocery shopping
11/18/2024,Investment,64790.0,Monthly rent payment
19-10-24,Others,38626.0,test
11/24/2022,rent,9444.0,Monthly rent payment
14-02-22,rent,8747.0,Uber ride
2023-11-06,Salary,64972.0,Lunch
28-01-24,Investment,76688.0,Restaurant dinner
17-02-2023,Foodd,2077.0,Uber ride
24-01-23,Salary,73017.0,Uber ride
2024-11-26,Entertainment,3454.0,Books
10-05-22,Entertain,9187.0,Train ticket
18-09-23,Entertain,3619.0,Coffee
14-07-21,Bonus,30989.0,Electricity bill
2022-04-20,Travl,3460.0,Coffee
2022-12-01,Rent,,Petrol
2022-07-11,Salary,63429.0,Online course
2021-11-09,FOOD,9635.0,Gym membership
2022-06-17,Travel,4897.0,Internet bill
2022-11-14,utilities,,Electricity bill
2023-07-19,Entertain,6978.0,Movie tickets
2021-06-26,SAVINGS,4895.0,Internet bill
03/11/2021,Entertain,7089.0,Petrol
08/28/2021,Rnt,1977.0,Monthly rent payment
2022-12-18,Fod,4901.0,Electricity bill
14-12-2023,travel,5514.0,Electricity bill
07/01/2021,Rent,20104.0,Internet bill
2024-02-27,TRAVEL,1272.0,Electricity bill
2022-11-28,Fod,3837.0,Internet bill
2022-06-17,Rnt,999999.0,Train ticket
2022-06-15,Bonus,60619.0,asdfgh
14-02-22,Others,24450.0,Train ticket
2021-08-25,entertainment,5217.0,Petrol
02/19/2024,utilities,9479.0,ATM withdrawal
14-10-21,Travl,5187.0,Restaurant dinner
08/09/2022,Utilities,5077.0,EMI payment
09/08/2022,RENT,,Electricity bill
02/09/2021,Utility,2259.0,test
2022-10-15,travel,6096.0,Electricity bill
2024-01-08,Food,3726.0,Internet bill
2024-09-13,travel,5935.0,Books
07-07-22,FOOD,2380.0,Coffee
19-11-2022,Traval,835.0,Fixed deposit
2024-11-25,rent,7511.0,!!!
17-12-23,Utlities,9386.0,!!!
14-10-23,food,,asdfgh
,Entertainment,5734.0,Lunch
06/12/2024,HEALTH,7110.0,Doctor consultation
2021-07-15,Savings,1945.0,misc
13-08-22,TRAVEL,2538.0,Electricity bill
11/19/2022,FOOD,561.0,Restaurant dinner
19-12-24,utilities,2083.0,Doctor consultation
2024-12-14,Foodd,3301.0,test
11-01-2024,Traval,7414.0,Uber ride
10/08/2023,Travel,9734.0,Movie tickets
23-09-2022,Freelance,15825.0,Uber ride
20-12-2022,Rent,22072.0,Fixed deposit
22-07-2021,Others,,Fixed deposit
11/09/2021,OTHERS,3474.0,Coffee
11/24/2024,Others,20533.0,Train ticket
21-01-24,Foods,3117.0,Coffee
2021-08-25,Others,27796.0,Coffee
2024-03-31,Rent,42691.0,Lunch
2022-07-08,RENT,9994.0,Train ticket
24-12-22,Health,2416.0,Books
01/18/2021,Traval,2784.0,Online course
18-03-2022,Rnt,292.0,Uber ride
02/24/2024,Foodd,1823.0,Lunch
10/13/2024,Investment,63220.0,Online course
04-02-23,Others,64657.0,Lunch
2024-08-08,Foodd,999999.0,Petrol
19-03-23,Misc,5451.0,Coffee
23-04-24,food,486.0,Fixed deposit
05/09/2024,travel,6871.0,Monthly rent payment
10/14/2024,entertainment,7219.0,Train ticket
2022-04-28,Food,1456.0,Shopping
15-07-2024,travel,1803.0,Uber ride
2024-12-05,Others,892217.0,Movie tickets
08/03/2023,Rent,38431.0,Lunch
2022-04-08,Travl,887.0,Restaurant dinner
03/23/2024,Entrtnmnt,7034.0,Electricity bill
22-05-2022,TRAVEL,9371.0,Lunch
2024-05-31,travel,6726.0,Electricity bill
08/04/2021,Foodd,231.0,Online course
03/10/2022,EDU,3506.0,Restaurant dinner
2021-06-04,rent,3987.0,Doctor consultation
2024-05-22,Rent,26131.0,Fixed deposit
09/16/2021,Utility,4083.0,EMI payment
2023-11-06,rent,9527.0,Gym membership
2021-02-19,Utilties,999999999.0,Medicine
31-05-2023,Entrtnmnt,6229.0,misc
22-01-22,Bonus,49633.0,Books
12/22/2022,Savings,1022.0,Doctor consultation
2024-02-26,Utilties,6055.0,asdfgh
,Entertainment,9489.0,Fixed deposit
13-12-21,FOOD,2826.0,Lunch
2022-08-15,Educaton,7554.0,Uber ride
07/18/2024,rent,2297.0,!!!
30-08-2023,food,4517.0,EMI payment
2023-02-26,Rentt,29126.0,Doctor consultation
2023-07-01,Fod,,test
2022-06-28,Helth,8671.0,Movie tickets
2024-04-19,travel,312.0,Doctor consultation
17-11-23,Entertainment,5047.0,!!!
04/30/2023,travel,,Monthly rent payment
07-07-24,Travl,4091.0,asdfgh
03/20/2024,HEALTH,4645.0,Restaurant dinner
30-03-2023,EDU,5714.0,Lunch
06/19/2022,Education,5466.0,Petrol
2022-08-31,education,4689.0,Internet bill
,Rnt,1515.0,!!!
17-09-21,food,1237.0,Books
03/17/2022,entertainment,8831.0,Medicine
07-09-21,TRAVEL,4994.0,asdfgh
04/17/2021,rent,5328.0,EMI payment
29-08-21,utilities,4303.0,Doctor consultation
21-12-22,Utilties,,Train ticket
27-11-22,Freelance,49289.0,Shopping
,Bonus,30713.0,Electricity bill
2021-03-18,education,1707.0,Internet bill
08/02/2022,Travel,,Petrol
14-06-24,education,6961.0,Uber ride
01/15/2022,Foods,1563.0,!!!
12/04/2023,Freelance,47990.0,Electricity bill
10-02-2022,Health,4865.0,Internet bill
2022-11-17,Education,9892.0,Online course
2021-03-08,Rent,35977.0,!!!
2022-04-16,Foodd,2575.0,test
2021-04-04,Other,474.0,Shopping
2024-03-26,food,7215.0,Electricity bill
12/16/2024,utilities,6921.0,Restaurant dinner
13-08-22,Entertainment,999999999.0,Coffee
2023-09-02,rent,5682.0,ATM withdrawal
03/19/2021,Travl,,Petrol
09-03-22,Investment,59014.0,Restaurant dinner
14-06-21,utilities,4418.0,Doctor consultation
2023-05-27,Rentt,37019.0,Grocery shopping
05/30/2021,food,3541.0,Shopping
2023-12-25,Utilities,1048.0,Movie tickets
2024-05-09,food,838.0,Movie tickets
02/24/2021,Entrtnmnt,1652.0,test
17-07-2021,EDU,999999999.0,Movie tickets
20-12-21,Rnt,9794.0,Movie tickets
2021-04-28,Rentt,17155.0,Lunch
09/19/2023,Freelance,71775.0,test
10/07/2024,Traval,5008.0,Lunch
01/03/2023,Fod,3527.0,Online course
06-07-23,Entertain,-1000.0,Books
08/27/2024,Traval,4214.0,Train ticket
10/25/2023,Utilties,1268.0,Medicine
05/29/2023,Entrtnmnt,1415.0,Medicine
2023-03-03,FOOD,709.0,misc
04/26/2023,Travl,6538.0,asdfgh
2021-08-20,Rentt,32159.0,Shopping
28-07-22,SAVINGS,4952.0,Lunch
2021-01-06,Investment,32323.0,Lunch
21-12-2023,Others,48455.0,Doctor consultation
2023-10-31,Entertain,8528.0,Grocery shopping
10/28/2023,Others,15408.0,Books
08/24/2022,Health,0.0,Fixed deposit
10/13/2022,Health,6652.0,Train ticket
2022-06-01,Food,2348.0,Fixed deposit
11/22/2024,Fod,782.0,Fixed deposit
2022-10-05,Utlities,2847.0,Movie tickets
12/20/2023,education,6707.0,Lunch
21-08-23,Bonus,74423.0,Coffee
2022-12-24,RENT,7169.0,Monthly rent payment
10/06/2022,Rnt,8482.0,test
23-10-24,Freelance,51092.0,Internet bill
12/19/2022,Rent,14582.0,Internet bill
05-04-23,Freelance,57098.0,ATM withdrawal
19-04-24,Rentt,20018.0,test
2022-01-25,Food,1663.0,Gym membership
10/21/2023,Others,45535.0,Petrol
03/25/2024,Food,614.0,!!!
03/28/2022,RENT,5719.0,Fixed deposit
03/02/2021,Fod,9407.0,misc
2022-03-11,travel,3913.0,Train ticket
12-11-24,Salary,12644.0,Lunch
06-11-24,Investment,10731.0,Fixed deposit
2022-03-02,Entrtnmnt,9061.0,Internet bill
05-01-22,Utility,9695.0,!!!
18-10-2023,Utilties,3716.0,Coffee
03/24/2023,Rnt,4109.0,Electricity bill
12-11-24,Education,8805.0,misc
2024-03-30,Rnt,883.0,Electricity bill
09-11-2024,rent,730.0,test
2021-10-21,Education,8842.0,Internet bill
04/27/2023,Educaton,3236.0,Electricity bill
11/04/2022,RENT,9828.0,Gym membership
,Freelance,27416.0,Medicine
2023-08-27,travel,7979.0,Doctor consultation
17-11-21,Food,3891.0,xyz123
2022-08-06,FOOD,2718.0,Online course
2022-09-14,Entertainment,9896.0,Monthly rent payment
16-05-2023,Foods,4341.0,ATM withdrawal
01/16/2023,EDU,323.0,Electricity bill
2022-07-02,Entrtnmnt,8568.0,Medicine
14-02-22,rent,9945.0,Shopping
2023-06-04,Freelance,75229.0,Restaurant dinner
03/14/2024,Utilties,9683.0,Lunch
22-08-21,Freelance,22976.0,ATM withdrawal
01/04/2022,Salary,69750.0,Fixed deposit
12/01/2021,Freelance,49094.0,Monthly rent payment
03/24/2022,Foods,1786.0,test
05-05-2024,entertainment,4977.0,Internet bill
2022-01-19,Salary,78908.0,Gym membership
06-12-24,entertainment,7361.0,Electricity bill
09/04/2024,Rent,,EMI payment
15-09-21,Health,297.0,Fixed deposit
2022-07-01,Utility,9048.0,Internet bill
26-01-22,Food,2803.0,misc
2021-10-29,Bonus,15446.0,!!!
07/04/2022,Education,8582.0,Grocery shopping
2022-09-12,Travel,1617.0,EMI payment
2023-06-13,food,8883.0,misc
06/23/2022,Bonus,31030.0,Restaurant dinner
12-12-21,Investment,21112.0,Medicine
10/12/2023,others,9568.0,Lunch
01/26/2022,Entertain,5821.0,Fixed deposit
30-09-2023,TRAVEL,131.0,Train ticket
07-08-22,Investment,55171.0,asdfgh
07-12-2023,Utlities,5868.0,xyz123
24-07-22,Fod,,Movie tickets
06/10/2021,Food,937.0,Gym membership
20-11-21,Foods,940.0,Movie tickets
09/21/2022,Saving,1896.0,Grocery shopping
11/02/2021,Rent,16927.0,Petrol
24-03-23,Foods,1391.0,test
06/15/2023,food,,xyz123
2023-07-01,rent,4489.0,!!!
01/17/2024,utilities,3348.0,Electricity bill
2023-04-07,Entertain,5115.0,Fixed deposit
04/02/2022,Travel,9488.0,Movie tickets
2023-11-21,travel,6347.0,Coffee
2022-07-09,FOOD,5196.0,Coffee
24-10-2024,Entertainment,6250.0,xyz123
,Rent,21549.0,Electricity bill
2021-05-14,entertainment,7738.0,asdfgh
24-11-2023,Entertainment,3326.0,EMI payment
2024-06-05,Foods,923.0,test
,Bonus,28482.0,Lunch
06/13/2022,rent,7397.0,Lunch
09/25/2022,Education,4288.0,Grocery shopping
07/05/2021,Rentt,29253.0,Internet bill
26-03-2022,Rnt,752.0,misc
02/04/2021,Entrtnmnt,9649.0,Shopping
05/24/2022,Rentt,23786.0,Internet bill
05-11-2024,Utility,4705.0,Electricity bill
07/24/2023,Rentt,,Fixed deposit
04-02-22,Traval,6453.0,Movie tickets
02/04/2021,Entrtnmnt,4157.0,Lunch
10/24/2024,Rentt,21586.0,Shopping
01-09-22,Rent,40480.0,Fixed deposit
2024-09-27,Education,1571.0,test
06/07/2024,Freelance,71773.0,!!!
2024-02-14,Fod,7702.0,xyz123
07/16/2021,Investment,21910.0,!!!
08/21/2023,FOOD,2929.0,Movie tickets
2023-01-23,RENT,5506.0,xyz123
2022-02-03,Freelance,,Gym membership
23-11-24,Entrtnmnt,6764.0,ATM withdrawal
2024-09-28,Health,6823.0,Lunch
2024-04-20,Travel,840.0,Doctor consultation
10/06/2023,Salary,56450.0,ATM withdrawal
2021-05-26,RENT,7037.0,Gym membership
,travel,7168.0,xyz123
08/18/2021,Others,63341.0,Gym membership
2023-02-09,RENT,6076.0,Electricity bill
06/24/2022,Foods,3805.0,Doctor consultation
2021-08-22,FOOD,8142.0,xyz123
12/04/2021,health,9529.0,Grocery shopping
17-08-23,Investment,54407.0,Lunch
2023-12-30,Rent,16289.0,Lunch
17-09-23,FOOD,6002.0,Online course
21-10-2021,Entertainment,7163.0,Shopping
04-02-22,Traval,6453.0,Movie tickets
11/21/2023,utilities,4848.0,Restaurant dinner
05/15/2022,Investment,73065.0,Movie tickets
2022-10-04,food,8623.0,Restaurant dinner
01-08-24,Rnt,454.0,test
24-05-22,Investment,70958.0,Doctor consultation
12/19/2022,FOOD,7539.0,Monthly rent payment
13-05-2024,Foodd,0.0,Coffee
2022-12-22,Utility,3213.0,Lunch
05/27/2021,Rentt,25214.0,Fixed deposit
12-06-2024,Traval,6226.0,Medicine
10/14/2024,Others,27874.0,EMI payment
2023-10-29,Rent,36626.0,xyz123
07/10/2021,Utility,1845.0,Electricity bill
2022-07-17,Helth,6400.0,Lunch
2024-06-13,EDU,1531.0,Uber ride
31-08-2022,Traval,3904.0,Books
2021-10-01,Rentt,40706.0,Movie tickets
,Others,19150.0,ATM withdrawal
31-07-23,Traval,231.0,Books
2022-02-07,travel,5736.0,Books
2024-07-01,OTHERS,8670.0,test
2023-10-04,FOOD,122.0,Uber ride
,Utilities,,Electricity bill
12/10/2021,Health,4678.0,Gym membership
07/21/2024,RENT,5855.0,Movie tickets
2024-12-09,Utility,8836.0,Internet bill
2022-06-04,Foods,3566.0,Monthly rent payment
15-04-24,Investment,18633.0,Movie tickets
09/19/2022,Utilties,1555.0,misc
2021-12-03,rent,4616.0,!!!
2022-11-20,Fod,8115.0,Online course
07/20/2022,Food,1931.0,Grocery shopping
17-08-2021,rent,5889.0,Electricity bill
09-02-23,Food,2407.0,test
01-10-21,Traval,5720.0,Grocery shopping
2023-07-19,Education,7182.0,Gym membership
22-04-24,HEALTH,3090.0,Books
11-05-2021,HEALTH,1463.0,asdfgh
2024-10-01,Traval,1062.0,asdfgh
08-12-22,Rnt,8936.0,test
2023-06-23,RENT,5172.0,Uber ride
2023-08-15,Food,2217.0,Petrol
2024-10-29,entertainment,6283.0,Lunch
07-04-2022,Salary,72499.0,xyz123
23-01-23,Rnt,8182.0,Gym membership
2021-06-06,Fod,5713.0,Movie tickets
05/31/2024,Rentt,35686.0,Train ticket
08/04/2022,Utilties,4347.0,Coffee
2022-10-03,Saving,4054.0,Petrol
2024-09-23,Salary,28847.0,Gym membership
02/25/2022,Food,842.0,Books
2021-08-29,TRAVEL,3959.0,!!!
05/24/2021,Traval,9694.0,misc
2021-10-22,Other,8478.0,Uber ride
29-03-24,EDU,7521.0,Grocery shopping
15-09-23,Utilities,1199.0,Doctor consultation
28-01-2024,food,817.0,Gym membership
02-08-22,Foods,4779.0,Medicine
02/14/2021,Travel,8953.0,Internet bill
01/26/2024,Investment,53734.0,Fixed deposit
03/02/2021,Freelance,17559.0,Restaurant dinner
28-07-21,food,7112.0,Restaurant dinner
16-06-22,Fod,6540.0,test
,utilities,6454.0,Train ticket
08/11/2023,rent,9773.0,EMI payment
27-04-23,Bonus,54802.0,misc
2021-07-21,education,6508.0,Movie tickets
2023-08-01,SAVINGS,7924.0,Coffee
04-09-24,food,5687.0,Petrol
01-09-24,Utilities,7389.0,Train ticket
01-11-23,Rentt,6134.0,test
2023-10-26,education,9850.0,Internet bill
2023-03-12,Utilties,9078.0,Fixed deposit
2021-06-16,food,3246.0,test
02-04-22,Foodd,4793.0,test
28-10-2024,Salary,49315.0,Medicine
2022-07-07,Food,1603.0,Gym membership
2021-05-26,Utilities,5944.0,Petrol
2023-10-21,Travel,6073.0,Train ticket
11/22/2024,Fod,8164.0,Medicine
2023-05-16,food,2000.0,Electricity bill
17-12-24,food,1713.0,Grocery shopping
12/26/2024,Freelance,34921.0,Petrol
07/17/2022,Traval,3248.0,Grocery shopping
2022-10-25,Others,11374.0,Grocery shopping
2024-04-13,RENT,4958.0,EMI payment
06/10/2022,Utilities,,Online course
2024-02-07,Utilities,999999.0,Fixed deposit
2021-10-04,Fod,7033.0,Train ticket
06/05/2022,FOOD,4469.0,Train ticket
10-11-2022,FOOD,7282.0,Coffee
29-08-23,TRAVEL,1516.0,Medicine
23-11-22,Health,1211.0,Monthly rent payment
10-12-21,Traval,219.0,Shopping
30-03-24,rent,3268.0,Books
08/15/2023,utilities,4044.0,ATM withdrawal
08/23/2024,Utlities,5501.0,Online course
2021-05-08,Health,975.0,Online course
2024-03-19,Entrtnmnt,728.0,Lunch
09-04-23,Traval,7752.0,Shopping
14-04-22,Travel,2380.0,Monthly rent payment
2023-01-19,Foodd,3838.0,Medicine
12/01/2024,Health,3998.0,Monthly rent payment
01/12/2022,rent,360.0,Movie tickets
06/21/2023,Entertainment,5491.0,Medicine
2021-08-28,Food,217.0,Fixed deposit
04/08/2021,entertainment,299.0,misc
2022-12-25,FOOD,,Lunch
2022-09-23,Foodd,1870.0,Gym membership
2022-02-17,rent,2994.0,Fixed deposit
2023-05-03,Travel,1055.0,Petrol
29-11-22,Utility,5081.0,Petrol
2024-09-06,Utlities,3591.0,Movie tickets
2021-04-29,entertainment,334.0,Fixed deposit
2023-01-10,FOOD,4864.0,Movie tickets
,Utility,275.0,Train ticket
24-07-2022,savings,1668.0,misc
26-12-24,Food,2903.0,Train ticket
12-12-2022,Fod,7491.0,Fixed deposit
03/21/2024,Rent,42642.0,Medicine
2022-07-29,Fod,1195.0,Petrol
07/04/2023,FOOD,6393.0,asdfgh
05/23/2022,Food,3741.0,Movie tickets
14-01-24,Entertainment,1094.0,Medicine
01/24/2022,RENT,2203.0,misc
09/30/2021,Traval,2101.0,Monthly rent payment
09/02/2024,Fod,5130.0,ATM withdrawal
2021-09-07,Foodd,3025.0,Movie tickets
,Food,4227.0,Grocery shopping
20-06-2023,Foodd,205.0,Doctor consultation
08/04/2023,Utilities,1113.0,Doctor consultation
11/07/2021,Bonus,23559.0,misc
03/05/2023,Freelance,49255.0,xyz123
25-03-21,Fod,667.0,Electricity bill
2021-06-24,Traval,9971.0,test
2021-12-31,TRAVEL,4038.0,Train ticket
04-06-24,Rent,47633.0,asdfgh
02/03/2023,FOOD,4529.0,test
28-09-2023,Salary,73117.0,Electricity bill
2022-07-04,Others,,Gym membership
10/19/2022,Foodd,2642.0,Petrol
18-07-22,utilities,623.0,xyz123
10/16/2024,Others,55084.0,Restaurant dinner
03/07/2024,Foodd,2585.0,Petrol
03/04/2022,TRAVEL,1572.0,Movie tickets
2024-08-09,EDU,2049.0,Movie tickets
2023-03-25,utilities,3960.0,Movie tickets
12-10-2022,Others,13097.0,Petrol
13-05-24,Rnt,,Fixed deposit
16-08-22,Utilties,3628.0,Restaurant dinner
25-06-24,Travel,8879.0,!!!
2021-01-03,Foods,4398.0,Fixed deposit
08-06-23,Food,1910.0,Lunch
21-03-24,food,2407.0,Coffee
27-02-2024,FOOD,3434.0,Books
2023-09-11,Rentt,5774.0,Coffee
11-06-22,Food,3997.0,asdfgh
2021-03-14,travel,7989.0,ATM withdrawal
12-10-22,Utility,2044.0,Uber ride
02/27/2022,Saving,5078.0,Movie tickets
2021-01-10,rent,4008.0,Doctor consultation
02/14/2023,Rent,47179.0,Coffee
2021-12-31,Utilties,3364.0,misc
2021-01-06,Foods,2938.0,Movie tickets
12-10-24,Health,5930.0,Coffee
28-05-22,Educaton,5036.0,Movie tickets
20-09-2021,Foods,678.0,Lunch
03-06-21,Fod,4875.0,asdfgh
03/26/2023,entertainment,1636.0,Fixed deposit
16-02-22,EDU,6368.0,Monthly rent payment
11-08-23,travel,5128.0,EMI payment
2024-06-25,Rent,41736.0,Gym membership
30-11-2023,Salary,74119.0,xyz123
02-04-22,EDU,8256.0,!!!
10/25/2022,health,5599.0,Gym membership
2023-06-11,Utilties,255.0,Online course
2024-10-08,Utility,4778.0,Medicine
11-11-2024,OTHERS,7781.0,Online course
07/02/2024,Travl,8947.0,Internet bill
01/02/2024,RENT,9444.0,Shopping
01/01/2022,Utilties,1870.0,Grocery shopping
05/14/2023,Foods,565.0,EMI payment
03-02-2022,Freelance,21587.0,misc
03/06/2021,Educaton,837.0,asdfgh
05-03-2022,travel,1986.0,misc
04/20/2023,savings,3121.0,Grocery shopping
01-05-2022,education,8259.0,Movie tickets
05-09-23,Food,,!!!
10-09-2024,FOOD,3019.0,EMI payment
27-05-21,Rnt,5873.0,Lunch
2022-03-22,RENT,5996.0,Internet bill
2021-06-09,utilities,7540.0,Movie tickets
11/17/2022,FOOD,5454.0,test
2024-10-22,health,6076.0,xyz123
25-05-23,travel,9121.0,Books
23-01-2023,Rentt,28774.0,Movie tickets
2021-10-18,Foodd,2479.0,Online course
2023-04-30,entertainment,8833.0,!!!
2024-04-18,Fod,7445.0,Books
2024-03-21,RENT,7649.0,Movie tickets
01/31/2023,Foodd,-1000.0,ATM withdrawal
02-06-21,Foods,3898.0,test
2024-12-08,Foodd,4723.0,!!!
2021-03-12,Rent,45096.0,Movie tickets
11/26/2024,savings,7903.0,Shopping
11/28/2021,Foods,,Train ticket
2022-12-17,Utility,650.0,Gym membership
11/17/2024,Education,6401.0,ATM withdrawal
02/02/2024,FOOD,186.0,misc
2022-09-03,Traval,7581.0,Monthly rent payment
2023-05-03,Travel,1055.0,Petrol
15-02-21,FOOD,1773.0,Monthly rent payment
2022-04-14,travel,1783.0,!!!
2023-01-17,Foods,92.0,xyz123
2021-05-27,Travel,2799.0,Restaurant dinner
2021-03-19,food,8624.0,Monthly rent payment
22-03-23,Foods,3872.0,Lunch
2021-11-07,Traval,,Monthly rent payment
2022-06-05,Helth,1621.0,Coffee
2021-02-22,Foods,995.0,Internet bill
04/25/2023,entertainment,2653.0,misc
03-11-22,Freelance,33528.0,Doctor consultation
2021-02-28,Freelance,69344.0,Medicine
03/14/2022,FOOD,,Lunch
02-11-21,Investment,29479.0,misc
11/24/2024,Utility,9866.0,Restaurant dinner
2023-07-17,Travl,2375.0,misc
11-11-21,Entertain,4372.0,xyz123
29-04-2024,Foods,758.0,Uber ride
31-12-2021,Utility,2519.0,Doctor consultation
12-08-2023,food,3976.0,Gym membership
2021-07-17,food,2639.0,Train ticket
